_id,_location,_name,_address,JVFlag,Website,DealerAffiliation,WeChatUrl,Fax,AdministrativeArea,DealerEntity,WeiboURL,DealerNewVehicle,ServicePhoneNumber,ServiceHistoryID,PrimaryPhone,eDaijiaPhone,SalesPhoneNumber,Email,Servicehours,Locality,eDaijiaCustomerID,PostCode,VehicleServices,FCOPhoneNumber,DealerID,eDaijiaFlag,Saleshours,_createtime,_updatetime,_province,_city,_district,_distance,_image
27396,"123.4203,46.378944",齐齐哈尔聚豪泰来分公司,"齐齐哈尔市泰来县建设路南段啤酒厂东,老泰来驾校对过",CAF,,Category2,,黑龙江,,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0452-2118876,,销售热线:0452-2199990;服务热线:0452-2118876,,0452-2199990,30145484@qq.com,泰来,,,161000,,,A42442,,,2017-07-20 12:55:10,2017-09-26 15:35:45,黑龙江省,齐齐哈尔市,泰来县,1664,[]
26884,"114.875612,30.382611",黄石威汉鄂州分公司,鄂州市滨湖西路109号,CAF,,Category2,,0711-5035269,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0711-5117192,,销售:0711-5117192; 服务:0711-5117192,,0711-5117192,13507232220@163.com,"08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00",鄂州,,436000,,,A40698,,"08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00;08:00,17:00",2017-07-20 12:55:09,2017-09-26 16:14:10,湖北省,鄂州市,鄂城区,2117,[]
27225,"113.422686,30.380819",仙桃威汉汽车销售有限责任公司,湖北省仙桃市丝宝路2号,CAF,,Category2,,0728-3496575,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0728-3496573,,销售:0728-3496578; 服务:0728-3496573,,0728-3496578,freeca@126.com,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",仙桃,,433000,,,A32860,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:11:34,湖北省,湖北省,仙桃市,6147,[]
27156,"110.829768,32.648655",十堰三喜汽车销售服务有限公司,湖北省十堰市浙江路万通工业园,CAF,,Category2,,0719-8121601,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0719-8611999,,销售:0719-8611666; 服务:0719-8611999,,0719-8611666,shiyansanxi10@yahoo.cnhuangxiaorong_a@yahoo.cn,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",十堰,,442000,,,A23696,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 16:00:45,湖北省,十堰市,张湾区,3667,[]
27228,"114.314971,29.883226",咸宁恒信美华汽车销售服务有限公司,咸宁市咸安区桂乡大道特9号,CAF,,Category2,,0715-8383182,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0715-8336655,,销售:0715-8321166; 服务:0715-8336655,,0715-8321166,gm@a33584.caf.so,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",咸宁,,437000,,,A33584,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:11:24,湖北省,咸宁市,咸安区,4704,[]
27227,"113.17366,30.6327",仙桃威汉天门分公司,湖北省天门市小板镇三乡路2号,CAF,,Category2,,0728-5330866,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0728-5330866,,销售:0728-5330866; 服务:0728-5330866,,0728-5330866,http://www.tmwhqc@sina.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",天门,,431700,,,A40729,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:11:26,湖北省,湖北省,天门市,3517,[]
27234,"113.98437,30.857601",孝感贤达汽车销售服务有限公司,孝感市孝武大道178号(毛陈镇),CAF,,Category2,,0712-2512346,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0712-2512399,,销售:0712-2512345; 服务:0712-2512399,,0712-2512345,xgxd@vip.sina.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",孝感,,432000,,,A30595,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:15:07,湖北省,孝感市,孝南区,9846,[]
27282,"111.323824,30.711664",宜昌市民福汽车销售服务有限公司,宜昌市开发区发展大道34号,CAF,,Category2,,0717-6344088,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0717-4779118,,销售:0717-4779118; 服务:0717-4779118,,0717-4779118,ycfordgm@ycmfqc.com,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",宜昌,,443000,,,A05012,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 15:51:48,湖北省,宜昌市,西陵区,4191,[]
27281,"111.378064,30.664581",宜昌恒信美华汽车销售服务有限公司,宜昌市伍家岗区城乡路恒信汽车中心,CAF,,Category2,,0717-6861180,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0717-6338000,,销售:0717-6338000; 服务:0717-6338000,,0717-6338000,1911608618@qq.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",宜昌,,443000,,,A38121,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 15:49:26,湖北省,宜昌市,伍家岗区,9276,[]
27283,"111.345797,30.77227",宜昌市民瑞汽车销售服务有限公司,宜昌市夷陵区发展大道（博大家具公司旁）,CAF,,Category2,,0717-6610776,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0717-6612555,,销售:0717-6612555; 服务:0717-6612555,,0717-6612555,DMS@A37881.caf.so,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",宜昌,,443100,,,A37881,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 15:52:29,湖北省,宜昌市,夷陵区,10581,[]
26631,"111.463819,30.570051",宜昌威汉机电有限责任公司,宜昌市夷陵区发展大道黄金卡路段江铃汽车(博大家私旁),JMC,Category3,,,湖北,0717-7527280,,"福特新世代全顺,福特经典全顺,福特新全顺,全新福特撼路者",,0717-7527281,,销售:0717-7715888;服务:0717-7527281,,mailto:ycwh@jmc.com.cn,0717-7715888,宜昌,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,443005,"销售,保养,机修,钣喷",,,1517203A,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,湖北省,宜昌市,猇亭区,21725,[]
27399,"111.449325,30.368145",宜昌市民福宜都民富分公司,湖北省宜都市姚家店镇姚家店村（民福汽车城内）,CAF,,category2,,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,,,销售热线:0717-4779118;服务热线:0717-4779118,,yiduminfu@163.com,,宜都市,,,443000,,,A40737,,,2017-07-20 12:55:10,2017-09-26 15:31:47,湖北省,宜昌市,宜都市,1135,[]
26764,"109.494585,30.338399",恩施州民福汽车销售服务有限公司,恩施市金桂大道168号,CAF,,Category2,,0718-8417878,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0718-8272666,,销售:0718-8417878; 服务:0718-8272666,,0718-8417878,esfordgm@ycmfqc.com,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",恩施,,445000,,,A22075,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-09-26 16:23:33,湖北省,恩施土家族苗族自治州,恩施市,7394,[]
26634,"109.494453,30.338531",恩施威汉机电有限责任公司,恩施市金桂大道168号,JMC,Category3,,,湖北,0718-8411176,,"福特经典全顺,福特新世代全顺",,0718-8282333,,销售:0718-8411109;服务:0718-8282333,,mailto:eswh@jmc.com.cn,0718-8411109,恩施,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,445000,"销售,保养,机修,钣喷",,,1517301S,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,湖北省,恩施土家族苗族自治州,恩施市,7408,[]
27212,"114.369423,30.595105",武汉合福缘汽车销售服务有限公司,武汉市洪山区和平乡铁机村2号,"CAF,FCO",,Category1,,湖北,027-86678718,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特金牛座,福特翼搏,福特翼虎,全新福特锐界,福特探险者,福特Mustang,全新福克斯RS,福特福克斯ST",027-88775566,,销售:027-88776677; 服务:027-88775566,13377889224,zjl@wuhanhfy.com,027-88776677,武汉,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",CH0110001252,430000,,,A30955,TRUE,"08:30,17:30;08:30,17:30;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00",2017-07-20 12:55:10,2017-11-02 14:43:27,湖北省,武汉市,洪山区,6135,[]
26654,"114.375261,30.599273",武汉威汉汽车服务有限公司武昌分公司,湖北省武汉市洪山区铁机汽车展销中心,JMC,Category3,,,湖北,027-65681888,,"福特新世代全顺,福特经典全顺,福特新全顺,福特途睿欧,全新福特撼路者",,,,销售:027-65681888,,mailto:whwh@jmc.com.cn,027-65681888,武汉,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,430070,"销售,保养,机修,钣喷",,,未知,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,湖北省,武汉市,洪山区,6725,[]
27214,"114.238859,30.624658",武汉黄浦威汉江岸开发区-台银城,武汉市江汉区常青路常宁里特1号台银大厦1栋1层101室,CAF,,Category2,,027-65681956,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",027-65681936,,销售:027-65681936; 服务:027-65681936,,027-65681936,my_shui06@yahoo.com.cn,;;;;;;,武汉,,430000,,,A40862,,"08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00",2017-07-20 12:55:10,2017-09-26 14:16:44,湖北省,武汉市,江汉区,7273,[]
27528,"114.258723,30.656276",武汉黄浦威汉汽车服务有限责任公司,武汉市黄陂区汉口北大道汉口北汽车大世界H-1区1号楼,"CAF,FCO",Category1,,,湖北,027-65681998,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",,027-65681999,,销售:027-65681999; 服务:027-65681999; 进口:027-65681918,,gm@a05753.caf.so,027-65681999,武汉,"08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00",,430024,,027-65681918,,A05753,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,19:00;08:00,19:00",2017-07-20 12:55:10,2017-07-20 12:55:10,湖北省,武汉市,东西湖区,8327,[]
27213,"114.242807,30.650412",武汉黄浦威汉东西湖区-金银潭,武汉市东西湖区金银潭大道58号,CAF,,Category2,,027-65681993,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",027-65681990,,销售:027-65681990; 服务:027-65681990,,027-65681990,my_shui06@yahoo.com.cn,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",武汉,,430040,,,A40863,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:16:47,湖北省,武汉市,东西湖区,8748,[]
27218,"114.204479,30.548816",武汉威汉汽车销售有限责任公司,武汉汉阳区龙阳大道王家畈福特品牌店,"CAF,FCO",,Category1,,湖北,027-68841020,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",027-68841000,,销售:027-68841000; 服务:027-68841000,13377888261,"dar@headman-group.com,caoy6602@163.com",027-68841000,武汉,"08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00",CH0110001253,430051,,,A02173,TRUE,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,19:00;08:00,19:00",2017-07-20 12:55:10,2017-11-02 14:44:02,湖北省,武汉市,汉阳区,10847,[]
27215,"114.36833,30.507245",武汉三喜_高新区-雄楚,武汉市洪山区雄楚大街419号,CAF,,Category2,,,湖北,,,"福特福克斯,福特福睿斯,福特金牛座,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特翼搏,福特翼虎,全新福特锐界",027-87183308,,销售:027-87183308; 服务:027-87183308,,027-87183308,gm@A32779.caf.so,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",武汉,,430070,,,A40704,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:16:42,湖北省,武汉市,洪山区,11293,[]
26630,"114.318649,30.7069",武汉威汉汽车服务有限公司,湖北省武汉市黄陂区汉口北大道8号附3号,JMC,Category3,,,湖北,027-65681855,,"福特经典全顺,福特新世代全顺,全新福特撼路者,福特途睿欧,福特新全顺,福特F-150猛禽",,027-65681827,,销售:027-65681888;服务:027-65681827,,mailto:whwh@jmc.com.cn,027-65681888,武汉,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,430019,"销售,保养,机修,钣喷",,,1517202A,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,湖北省,武汉市,黄陂区,12721,[]
27529,"114.322413,30.467953",武汉江城威汉汽车服务有限责任公司,武汉市洪山区野芷湖西路福特4S店,"CAF,FCO",,Category1,,湖北,027-87771027,,,"福特福克斯ST,福特全新福克斯RS,福特探险者,福特Mustang,全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",027-87183308,,销售:027-87183308; 服务:027-87183308,18971181009,gm@a18655.caf.so,027-87183308,武汉,"08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00",CH0110001251,430070,,,TRUE,A18655,"08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:30;08:00,19:00",2017-07-20 12:55:10,2017-11-02 14:41:47,湖北省,武汉市,洪山区,14015,[]
27216,"114.414926,30.50088",武汉三喜创业街分公司,武汉市东湖新技术开发区光谷大道22号方顺.恒瑞国际广场一楼,CAF,,Category2,,027-50528894,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",027-87779858,,销售:027-87779858; 服务:027-87779858,,027-87779858,黄亮hlyx427@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",武汉,,343600,,,A40728,,"08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00",2017-07-20 12:55:10,2017-09-26 14:16:31,湖北省,武汉市,洪山区,14673,[]
27406,"114.43191,30.502458",武汉三喜-高新区-佳园路,武汉市东湖开发区关东科技园3号楼1楼,CAF,,category2,,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,,,销售热线:021-87779858,,87779858@qq.com,,武汉,,,430000,,,A40703,,,2017-07-20 12:55:10,2017-09-26 15:30:27,湖北省,武汉市,洪山区,15764,[]
27217,"114.373759,30.375165",武汉三喜汽车销售服务有限公司,武汉市江夏区庙山办事处庙山大道11号,CAF,,Category2,,027-50528899,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",027-52107666,,销售:027-52107333; 服务:027-52107666,,027-52107333,whliuzhg@163.com,"08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00",武汉,,430200,,,A32779,,"08:30,17:30;08:30,17:30;08:30,17:30;08:00,17:30;08:30,17:30;08:00,19:00;08:30,19:00",2017-07-20 12:55:10,2017-09-26 14:16:17,湖北省,武汉市,江夏区,25110,[]
27530,"112.895902,30.407987",武汉威汉潜江分公司,潜江章华大道育才路育才花园19-24号,"CAF,FCO",Category1,,,湖北,0728-3496575,,"福特探险者,福特福克斯ST,福特Mustang,全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",,0728-3496578,,"销售:0728-3496578; 服务:0728-3496578; 进口:0276-8841018,0276-8000000",,gm@a02173.caf.so,0728-3496578,潜江,;;;;;;,,430000,,0276-8841018,,A40697,"08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00",2017-07-20 12:55:10,2017-07-20 12:55:10,湖北省,湖北省,潜江市,793,[]
27226,"112.863453,30.414033",仙桃威汉潜江天驰分公司,潜江市潜阳西路55号天驰汽车城内,CAF,,Category2,,0728-6272992,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0728-6951507,,销售:0728-6272999; 服务:0728-6951507,,0728-6272999,bmw520110@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",潜江,,433100,,,A40722,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:11:31,湖北省,湖北省,潜江市,3781,[]
26936,"112.201908,30.367771",荆州东盛源汽车销售服务有限公司,荆州市荆州区荆州大道45号,CAF,,Category2,,0716-8403773,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0716-8406166,,销售:0716-8260798; 服务:0716-8406166,,0716-8260798,jzfordgm@ycmfqc.com,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",荆州,,434000,,,A34986,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-09-26 14:33:12,湖北省,荆州市,荆州区,5133,[]
26935,"112.238062,31.042957",荆门三喜汽车销售服务有限公司,荆门市掇刀区月亮湖路荆门国际汽车城8号,CAF,,Category2,,0724-2239822,湖北,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0724-2225999,,销售:0724-2225888; 服务:0724-2225999,,0724-2225888,wangbin@hbdny.cn,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",荆门,,448000,,,A26315,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-09-26 14:33:16,湖北省,荆门市,掇刀区,3791,[]
26638,"112.196632,30.943981",武汉威汉汽车服务有限公司荆门分公司,荆门市高新区迎春大道8号,JMC,Category3,,,湖北,0724-2495599,,"福特经典全顺,福特新世代全顺",,0724-8668877,,销售:0724-2495989;服务:0724-8668877,,mailto:jmwh@jmc.com.cn,0724-2495989,荆门,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,448000,"销售,保养,机修,钣喷",,,1517305S,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,湖北省,荆门市,掇刀区,10174,[]
