No,DealerCreatedTime,Point,ZanCount,QQhref,Longitude,Latitude,DealerGuidId,Medal,IS_E,DealerId,Name,DealerTag,Rate,SalesPhone,Address,Website,Email,Summery,ShareToMicroBlog,TianMaoWebsite,CheBaBaWebsite,province,city
F2526,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=8782671&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,113.347962,26.981691,0be7914a-a2de-42ec-a73c-7c7b0e2892ce,,False,,株洲兰天攸县,,0,0731-24338899,湖南省攸县江桥街道办事处谭桥社区张家塘组,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hunan/zhuzhou/zzltxxian,120351036@qq.com,,,,http://www.chebaba.com/dealer_S2015072210934.htm,湖南省,株洲市
D2322,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=244662009&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.799726,31.642371,1def4a03-1506-4044-a566-1cda5c1023b0,,False,,常熟海邦,,0,0512-52836888,江苏省常熟市青墩塘路188号市汽车市场内,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/changshu/cshbang,changshuhaibang@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210524.htm,江苏省,常熟市
E2042,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2623854093&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.894124,31.793204,23d9d32c-7157-4643-9b75-ff5cf3f8f2f9,,False,,常州中天日晟,,0,0519-81665166,常州市钟楼区棕榈路29号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/changzhou/czztrsheng,changzhouzhongtianrisheng@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210910.htm,江苏省,常州市
E2025,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=104143180&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.969367,31.698749,9f07ad4b-ece7-4f1a-861d-9b27d1b1c188,,False,,常州中天日新,,0,0519-86526005,常州市武进区湖塘镇永胜路8号（武进汽车城）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/changzhou/czztrxin,changzhouzhongtianrixin@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210484.htm,江苏省,常州市
E2015,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=978925076&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.970166,31.814371,64abae34-2230-433d-8769-cad86c2bb189,,False,,常州中天,,0,0519-85202558,常州市通江南路266号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/changzhou/czztian,e2015scb@163.com,,,,http://www.chebaba.com/dealer_S2015072210439.htm,江苏省,常州市
E2036,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=389333270&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.499344,31.469257,3b2a3036-1a72-4fe1-bb39-1b19ad57b7ca,,False,,溧阳中天日盛,,0,0519-87113188,常州溧阳市城北大道10号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/changzhou/lyztrsheng,Liyangzhongtianrisheng@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210561.htm,江苏省,常州市
E2062,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=809683384&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.603656,31.765547,ba9ed2e9-22b1-4f48-bf4c-5e4c73469b4f,,False,,常州中天日昇,,0,0519-82362361,金坛汽车城18号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/changzhou/czztrisheng,wp_ztrs@163.com,,,,http://www.chebaba.com/dealer_S2015072201042.htm,江苏省,常州市
E2052,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2312998491&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.029244,33.659104,9a10ae0d-1440-4f7b-8bbe-0266866a479f,,False,,淮安益昌,,0,0517-80837777,江苏省淮安市淮阴区香港路国际汽车城568号（中石油对面）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/huaian/haychang,2312998491@qq.com,,,,http://www.chebaba.com/dealer_S2015072201030.htm,江苏省,淮安市
E2031,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1445526141&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.11324,33.615626,f1982b36-f55d-486d-9d9e-21e01b207dfc,,False,,淮安雨田,,0,0517-83679191,江苏省淮安市清河新区旺旺路18号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/huaian/haytian,huaianguangshun@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210458.htm,江苏省,淮安市
E2021,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=215095950&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.320271,31.889523,a2bfaeab-9f60-4317-8e39-6505c51e38cf,,False,,江阴全顺海华,,0,0510-86260706,江阴市澄杨路59号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/jiangyin/jyqshhua,zhuhui@jyqs.net,,,,http://www.chebaba.com/dealer_S2015072210312.htm,江苏省,江阴市
E2039,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=510016787&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.20341,31.906338,a1c1f64a-1524-41ff-9add-20d9887c6590,,False,,江阴南华,,0,0510-81663111,江苏省江阴市五星路1688-6号（夏港国际汽车城）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/jiangyin/jynhua,jiangyinnanhua@163.com,,,,http://www.chebaba.com/dealer_S2015072210667.htm,江苏省,江阴市
E2063,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,121.024155,31.410958,d62aaf57-f2c0-4580-a770-a08d37ef0666,,False,,昆山华翔达,,0,0512-57936566,江苏省昆山市周市镇珠泾路168号周市国际汽车城,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/kunshan/kshxda,522340381@qq.com,,,,http://www.chebaba.com/dealer_S2015072201070.htm,江苏省,昆山市
D2319,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=236746882&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.98133,31.366399,fab3e6f7-9bc8-4f57-88ea-856af7f92b9b,,False,,昆山华明,,0,0512-57355222,昆山市开发区庆丰西路369号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/kunshan/kshming,kunshanhuamimg@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210272.htm,江苏省,昆山市
E2080,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.19873,34.638191,a0f63d15-2c24-4877-a8b4-76def8d3525a,,False,,连云港中信华耀,,0,0518-83083555,江苏省连云港市海州区解放东路308号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/lianyungang/lianyungangzhongxinhuayao,lianyungangzhongxinhuayao@dfl.com.cn,,,,,江苏省,连云港市
E2019,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=756970746&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.21928,34.579802,ae5ab180-b18d-4975-a6cb-3ce022fbd1d1,,False,,连云港润东天澜,,0,0518-85913999,连云港市海州开发区瀛洲南路5号(兴隆装饰城旁),http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/lianyungang/lygrdtlan,lianyungangrundongtianlan@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210532.htm,江苏省,连云港市
E2003,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=496250060&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,118.707888,32.142519,6c80b065-fc46-4cf9-8d08-796d2f65fa27,,False,,南京汉虹,,0,025-85335678,南京市浦口区泰山街道沿山东路9-8号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nanjing/njhhong,nanjinghanhong@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210304.htm,江苏省,南京市
E2006,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2531573235&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,118.874858,32.136145,00e845b9-ab5e-40b8-9ea2-4acff59ffb07,,False,,南京福宁,,0,025-82265959,南京市栖霞区尧新大道92号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nanjing/njfning,2531573235@qq.com,,,,http://www.chebaba.com/dealer_S2015072210960.htm,江苏省,南京市
E2001,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1955519398&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,118.810275,31.998029,0985095d-c9da-4b19-b302-904879cdce65,,False,,南京华星,,0,025-52618800,南京市秦淮区大明路274号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nanjing/njhxing,nanjinghuaxing@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210394.htm,江苏省,南京市
E2002,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=911728&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,118.825416,31.96404,c486a110-4925-490d-9f3e-2fe783746a8a,,False,,南京文华,,0,"025-66678808,025-66603999",江苏省南京市江宁区双龙大道918号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nanjing/njwhua,youyou@wenhuamotor.com,,,,http://www.chebaba.com/dealer_S2015072210349.htm,江苏省,南京市
E2023,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1520626200&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,121.134719,31.893946,9cf87b4b-c05c-4149-91fb-0a42319366dd,,False,,南通海通,,0,0513-82336111,海门市海门镇人民西路1551号（三和工业集中区）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nthtong,nantonghaitong@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210402.htm,江苏省,南通市
E2051,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=651915309&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,121.174299,32.283292,7260e58d-be5a-46cb-ab78-eddb291d1b49,,False,,南通太平洋如东,,0,0513-81962666,江苏省南通市如东县掘港镇城南工业园,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nttpyrdong,nantongtaipingyangrudong-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210933.htm,江苏省,南通市
E2040,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1051819209&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.930623,32.008861,13e03ca3-699b-4ce7-96f6-c3cb261ad7de,,False,,南通名尼威,,0,0513-85408888,南通市青年东路东延段北、车管所西侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/ntmnwei,nantongmingniwei-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210713.htm,江苏省,南通市
E2043,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=903100349&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.512566,32.544037,1a2b472f-7b80-4c80-ac22-eac6653ba5a1,,False,,南通太平洋海安,,0,0513-88765366,江苏省南通市海安县迎宾路38号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nttpyhan,2472908089@qq.com,,,,http://www.chebaba.com/dealer_S2015072210915.htm,江苏省,南通市
E2069,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2017735632&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,121.587074,31.838616,73e8db7a-6388-42b9-ad1c-0fe7fcba409b,,False,,南通太平洋启东,,0,0513-83335800,江苏省启东市民主镇邦道村20组,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nttpyqdong,1305611356@qq.com,,,,http://www.chebaba.com/dealer_S2015072201075.htm,江苏省,南通市
E2012,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=365319735&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.813368,32.040171,3fada85e-e598-4bac-8909-b79a93e00f10,,False,,南通太平洋,,0,0513-85609936,南通市城港路136号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nttpyang,nantongtaipingyang@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210357.htm,江苏省,南通市
E2072,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1363933450&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.997492,31.922705,9a997210-12c6-474a-a2cf-41526637999b,,False,,南通太平洋开发区,,0,0513-85356555,江苏省南通市开发区星湖大道北、东方大道东,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nttpykfq,nantongtaipingyangkaifaqu@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201328.htm,江苏省,南通市
E2073,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.568821,32.35397,4f377a4d-dce6-4396-bfb9-41296b731672,,False,,南通太平洋如皋,,0,0513-87108000,江苏省如皋市如城镇花市路116号花木大世界斜对面（路东）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/nantong/nttpyrgao,nantongtaipingyangrugao@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201327.htm,江苏省,南通市
E2027,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=307768272&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,118.235093,33.93588,cc89d4a6-4947-4fe6-ba06-38d6bec18c97,,False,,宿迁良宇万福,,0,0527-84568272,宿迁市西湖路双庄街西500米,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suqian/sqlywfu,suqianliangyuwanfu@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210492.htm,江苏省,宿迁市
E2055,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,118.806244,34.092523,2c474d1f-c499-451d-952a-96e03f6599ec,,False,,沭阳良宇永福,,0,0527-83808999,宿迁市沭阳县学院路,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suqian/zylyyfu,shuyangliangyuyongfu@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201126.htm,江苏省,宿迁市
E2017,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=373299491&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.547366,31.263428,045179d0-54ba-4e71-b519-1b17d076d331,,False,,苏州伟海,,0,0512-66365388,地址： 苏州市吴中区木渎凯马广场中山东路136号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/szwhai,suzhouweihai@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210279.htm,江苏省,苏州市
E2038,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2308134426&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.627796,31.415928,249419f7-714d-4edd-9230-223809f398b9,,False,,苏州相诚,,0,0512-88185999,苏州市相城区元和街道太阳路2959号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/szxcheng,suzhouxiangcheng-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210654.htm,江苏省,苏州市
E2014,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=316494627&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.660078,31.276083,be3446f3-5500-450b-a9a5-a8913ee5e6ea,,False,,苏州风顺,,0,0512-67601388,苏州市东环南路1268号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/szfshun,suzhoufengshun@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210239.htm,江苏省,苏州市
E2065,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.680771,31.184838,f1723903-3294-4778-afc7-7b1510ae81ce,,False,,苏州诚邦松陵,,0,0512-63185558,江苏省苏州市吴江区松陵镇经济技术开发区北庞路258号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/szcbsling,suzhouchengbangsongling@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201111.htm,江苏省,苏州市
E2026,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=592756389&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.562792,31.326238,e23f4568-500b-4124-8c92-ca33324c7bcc,,False,,苏州华达,,0,新区店0512-66671088 园区店0512-62967188,新区店-苏州市高新区国际汽车城广达路５号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/szhda,suzhouhuada@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210232.htm,江苏省,苏州市
E2070,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.672628,31.31158,dcb8f99b-bd39-4a00-a468-b9fbc1d1e2a0,,False,,苏州诚品甪直,,0,0512-66020333,苏州市苏州园区金鸡湖大道甪直汽车城,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/szcpyzhi,,,,,http://www.chebaba.com/dealer_S2016038175931.htm,江苏省,苏州市
E2077,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,121.101313,31.481728,309e1072-db94-4f17-90d3-633daaed9eae,,False,,太仓诚茂,,0,0512-53200188,太仓市经济开发区太平北路111号7A栋102号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/suzhou/tccmao,,,,,http://www.chebaba.com/dealer_S2016036997935.htm ,江苏省,苏州市
E2029,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=532789194&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,119.912234,32.424477,9f6c85cc-c1b9-446c-a97b-04312d3c54bb,,False,,泰州东风南方天辰,,0,0523-86892666,泰州市泰高路289号国际汽车城内,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/taizhou/tztchen,taizhoutianchen@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210413.htm,江苏省,泰州市
E2059,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=494217076&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.242765,32.037814,62aedceb-7b9f-425a-92aa-c02ba365e659,,False,,泰州东风南方江平,,0,0523-84509000,泰州市靖江市江平西路588号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/taizhou/tzjping,494217076@qq.com,,,,http://www.chebaba.com/dealer_S2015072201002.htm,江苏省,泰州市
E2032,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=28711182&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.65497,31.014136,41a33733-2592-4038-b105-458424b837ad,,False,,吴江连诚,,0,0512-82072788,江苏省苏州市吴江市平望镇庄田村,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/wujiang/wjlcheng,wujiangliancheng@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210243.htm,江苏省,吴江市
E2016,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1158716415&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.321049,31.614284,78dfe2f0-4276-4b9d-9448-34c332e65144,,False,,无锡明乐,,0,0510-82361388,无锡市通江大道825号（瞻江立交北堍）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/wuxi/wxmle,wuximingle@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210364.htm,江苏省,无锡市
E2018,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=353665176&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,120.305686,31.529788,b4a91f5e-e98d-4a6b-9877-da7f4041a9b9,,False,,无锡威孚,,0,0510-85420888,金城路388-8号（贡湖大道与金城高架交叉口，易初爱莲超市斜对面）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/jiangsu/wuxi/wxwfu,wuxiweifu@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210409.htm,江苏省,无锡市
